sale_quantity,compartment_mean,displacement_mean,avg_price_mean,power_mean,cylinder_number_mean,engine_torque_mean,car_length_mean,car_width_mean,car_height_mean,total_quality_mean,equipment_quality_mean,rated_passenger_mean,wheelbase_mean,front_track_mean,rear_track_mean,max_price_mean,min_price_mean,compartment_count,type_id_count,level_id_count,department_id_count,TR_count,gearbox_type_count,displacement_count,if_charging_count,driven_type_id_count,fuel_type_id_count,newenergy_type_id_count,emission_standards_id_count,if_MPV_id_count,if_luxurious_id_count,rated_passenger_count,max_price_count,min_price_count,avg_price_count,compartment_label_mean,displacement_label_mean,power_label_mean,cylinder_number_label_mean,engine_torque_label_mean,car_length_label_mean,car_width_label_mean,car_height_label_mean,total_quality_label_mean,equipment_quality_label_mean,rated_passenger_label_mean,wheelbase_label_mean,front_track_label_mean,rear_track_label_mean,max_price_label_mean,min_price_label_mean,avg_price_label_mean,sales,sale_date,class_id,label
562,3.0,1.8,42.5,121.0,3.6,250.0,4713.2,1811.0,1454.8,2033.0,1589.0,5.0,2876.0,1539.4,1578.4,50.0,35.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,3.0,1.94039145907,130.827402135,3.88078291815,264.039145907,4746.05160142,1811.0,1454.73131673,2023.62099644,1603.90569395,5.0,2906.886121,1537.71530249,1576.71530249,50.0,35.0,42.5,562,66,453752,467
134,3.0,2.13333333333,22.5,119.333333333,4.0,202.666666667,4915.0,1845.0,1470.0,2003.33333333,1565.66666667,5.0,2775.0,1588.33333333,1581.66666667,25.0,20.0,1,1,1,1,1,1,2.0,1,1,2,2,1,1,1,1.0,1,1,1.0,3.0,2.06567164179,117.462686567,4.0,198.029850746,4915.0,1845.0,1470.0,1937.1641791,1515.0,5.0,2775.0,1592.91044776,1583.95522388,25.0,20.0,22.5,134,66,468392,145
84,3.0,1.6,12.5,123.0,4.0,245.0,4750.0,1820.0,1488.0,1820.0,1415.0,5.0,2730.0,1555.0,1550.0,15.0,10.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,123.0,4.0,245.0,4750.0,1820.0,1488.0,1820.0,1415.0,5.0,2730.0,1555.0,1550.0,15.0,10.0,12.5,84,66,472603,84
102,2.0,1.53333333333,12.5,86.0,4.0,178.333333333,4559.0,1793.0,1487.0,1803.33333333,1321.66666667,5.0,2614.0,1518.0,1525.0,15.0,10.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.54705882353,84.9705882353,4.0,173.529411765,4559.0,1793.0,1487.0,1809.01960784,1326.66666667,5.0,2614.0,1518.0,1525.0,15.0,10.0,12.5,102,66,475895,76
97,2.0,2.25,17.5,128.5,4.0,227.0,4633.0,1840.0,1532.5,1947.5,1497.5,5.0,2700.0,1584.0,1586.5,20.0,15.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,2.02577319588,117.288659794,4.0,204.577319588,4633.0,1840.0,1530.25773196,1904.89690722,1454.89690722,5.0,2700.0,1584.0,1586.05154639,20.0,15.0,17.5,97,66,481950,134
217,2.0,2.0,42.5,169.0,4.0,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5.0,2807.0,1617.0,1614.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,169.0,4.0,350.0,4629.0,1898.0,1655.0,2365.0,1900.0,5.0,2807.0,1617.0,1614.0,50.0,35.0,42.5,217,66,482497,257
166,3.0,1.6,12.5,93.0,4.0,154.0,4683.0,1780.0,1465.0,1657.5,1233.25,5.0,2700.0,1535.0,1535.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,93.0,4.0,154.0,4683.0,1780.0,1465.0,1667.59036145,1236.34939759,5.0,2700.0,1533.79518072,1533.79518072,15.0,10.0,12.5,166,66,492952,174
269,2.0,1.6,6.5,93.0,4.0,160.0,4420.0,1760.0,1670.0,1749.0,1374.0,5.0,2510.0,1500.0,1495.0,8.0,5.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.6,93.0,4.0,160.0,4420.0,1760.0,1670.0,1745.60966543,1370.60966543,5.0,2510.0,1500.0,1495.0,8.0,5.0,6.5,269,66,496459,355
242,2.0,2.0,17.5,148.0,4.0,320.0,4810.0,1910.0,1770.0,2515.0,1930.0,7.0,2800.0,1630.0,1632.0,20.0,15.0,1,1,1,1,1,1,1.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,148.0,4.0,320.0,4810.0,1910.0,1770.0,2515.0,1874.46280992,7.0,2800.0,1630.0,1632.0,20.0,15.0,17.5,242,66,501564,112
198,2.0,2.0,42.5,156.666666667,4.0,340.0,4661.0,1898.0,1664.0,2360.0,1866.66666667,5.0,2873.0,1617.0,1613.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,154.52020202,4.0,344.292929293,4661.0,1898.0,1664.0,2357.72727273,1861.61616162,5.0,2873.0,1617.0,1613.0,50.0,35.0,42.5,198,66,510309,161
26,2.0,1.5,6.5,82.0,4.0,146.5,4515.0,1721.0,1722.5,1837.5,1289.5,7.5,2720.0,1430.0,1450.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,82.0,4.0,146.5,4524.23076923,1721.0,1727.11538462,1845.19230769,1307.65384615,7.5,2720.0,1430.0,1450.0,8.0,5.0,6.5,26,66,516750,47
166,3.0,1.5,12.5,95.45,4.0,183.9,4610.0,1800.0,1450.0,1780.0,1264.5,5.0,2700.0,1555.0,1564.0,15.0,10.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.59277108434,95.3108433735,4.0,158.944578313,4610.0,1800.0,1450.0,1780.0,1254.75903614,5.0,2700.0,1555.0,1564.0,15.0,10.0,12.5,166,66,526401,177
65,2.0,0.0,17.5,30.0,0.0,-1.0,3675.0,1630.0,1518.0,1360.0,1054.0,4.0,2360.0,1405.0,1400.0,20.0,15.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,0.0,30.0,0.0,-1.0,3675.0,1630.0,1518.0,1360.0,1051.47692308,4.0,2360.0,1405.0,1400.0,20.0,15.0,17.5,65,66,527765,41
206,3.0,2.16666666667,42.5,160.833333333,4.33333333333,340.0,5018.33333333,1860.0,1473.0,2340.66666667,1821.66666667,5.0,3032.33333333,1596.33333333,1590.33333333,50.0,35.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,3.0,2.02912621359,164.63592233,4.05825242718,346.067961165,5056.84466019,1860.0,1469.65048544,2336.40291262,1806.45631068,5.0,3070.84466019,1596.05825243,1596.2815534,50.0,35.0,42.5,206,66,527809,227
280,2.0,1.9,17.5,119.5,4.0,231.5,4519.0,1831.0,1694.0,1985.0,1610.0,5.0,2670.0,1560.0,1550.0,20.0,15.0,1,1,1,1,1,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.83357142857,129.796428571,4.0,267.039285714,4519.0,1831.0,1694.0,2024.85714286,1649.85714286,5.0,2670.0,1560.0,1550.0,20.0,15.0,17.5,280,66,540712,242
186,3.0,2.0,22.5,110.0,4.0,195.0,4891.0,1830.0,1490.0,1870.0,1468.5,5.0,2775.0,1585.0,1585.0,25.0,20.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,110.0,4.0,195.0,4891.0,1830.0,1490.0,1870.0,1467.29032258,5.0,2775.0,1585.0,1585.0,25.0,20.0,22.5,186,66,559132,159
171,2.0,1.4,6.5,77.8333333333,4.0,136.0,4440.0,1700.0,1783.0,1790.0,1270.0,7.0,2790.0,1420.0,1440.0,8.0,5.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.47543859649,83.2397660819,4.0,146.561403509,4440.0,1700.0,1783.0,1790.0,1270.0,7.0,2790.0,1420.0,1440.0,8.0,5.0,6.5,171,66,560265,68
359,2.0,1.5,9.0,110.0,4.0,210.0,4170.5,1772.0,1617.0,1840.0,1391.0,5.0,2550.0,1531.0,1524.0,10.0,8.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,110.0,4.0,210.0,4179.84958217,1772.0,1617.0,1840.0,1391.0,5.0,2550.0,1531.0,1524.0,10.0,8.0,9.0,359,66,569154,441
231,2.0,1.62857142857,6.5,87.0,4.0,149.714285714,4934.28571429,1712.85714286,1951.42857143,2175.71428571,1577.85714286,7.5,2914.28571429,1445.0,1420.0,8.0,5.0,1,1,1,1,1,1,3.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.59653679654,87.4718614719,4.0,148.774891775,4984.30735931,1712.20779221,1953.76623377,2168.96103896,1569.48051948,7.5,2937.66233766,1445.0,1420.0,8.0,5.0,6.5,231,66,576298,310
425,3.0,1.6,12.5,81.0,4.0,155.0,4562.0,1793.0,1468.0,1720.0,1240.0,5.0,2614.0,1518.0,1525.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,81.0,4.0,155.0,4562.0,1793.0,1468.0,1731.62352941,1251.62352941,5.0,2614.0,1518.0,1525.0,15.0,10.0,12.5,425,66,580470,425
285,2.0,1.6,12.5,93.0,4.0,154.0,4393.0,1766.0,1524.0,1635.0,1233.0,5.0,2700.0,1536.66666667,1536.66666667,15.0,10.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.6,93.0,4.0,154.0,4393.0,1766.0,1524.0,1627.94736842,1226.14736842,5.0,2700.0,1539.01754386,1539.01754386,15.0,10.0,12.5,285,66,580634,211
379,2.0,1.725,17.5,99.0,4.0,165.5,4294.0,1772.0,1605.0,1770.0,1252.5,5.0,2610.0,1535.0,1540.0,20.0,15.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.64643799472,97.9525065963,4.0,161.833773087,4294.0,1772.0,1605.0,1770.0,1249.19788918,5.0,2610.0,1535.0,1540.0,20.0,15.0,17.5,379,66,587678,340
109,3.0,1.4,12.5,81.0,4.0,170.666666667,4630.0,1775.0,1481.66666667,1795.0,1326.66666667,5.0,2700.0,1531.66666667,1530.0,15.0,10.0,1,1,1,1,2,2,2.0,2,1,2,2,1,1,1,1.0,1,1,1.0,3.0,1.32660550459,82.4678899083,4.0,175.926605505,4630.0,1775.0,1481.05504587,1785.82568807,1324.67889908,5.0,2700.0,1527.8440367,1524.26605505,15.0,10.0,12.5,109,66,591790,226
484,3.0,1.92,17.5,132.88,4.0,238.2,4853.0,1854.0,1472.0,1998.0,1550.8,5.0,2803.0,1604.2,1609.8,20.0,15.0,1,1,1,1,2,2,2.0,2,1,2,2,1,1,1,1.0,1,1,1.0,3.0,1.82314049587,125.503305785,4.0,227.719008264,4854.60743802,1858.82231405,1474.41115702,1966.36363636,1522.13842975,5.0,2804.60743802,1602.1838843,1608.90909091,20.0,15.0,17.5,484,66,597927,633
492,3.0,2.43333333333,62.5,163.333333333,5.33333333333,323.333333333,5036.0,1874.0,1480.0,2336.66666667,1836.66666667,5.0,3012.0,1630.0,1620.0,75.0,50.0,1,1,1,1,2,2,3.0,2,2,1,1,1,1,1,1.0,1,1,1.0,3.0,2.16361788618,147.459349593,4.96341463415,294.207317073,5036.0,1874.0,1480.0,2282.54065041,1782.54065041,5.0,3012.0,1630.0,1620.0,75.0,50.0,62.5,492,66,603972,572
510,3.0,1.93333333333,42.5,131.666666667,4.0,291.666666667,4760.0,1810.0,1442.0,2122.5,1652.83333333,5.0,2893.33333333,1566.0,1540.0,50.0,35.0,1,1,1,1,2,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,3.0,1.90196078431,130.098039216,4.0,287.745098039,4768.65882353,1810.0,1442.0,2096.93137255,1624.05882353,5.0,2903.37254902,1563.35294118,1544.41176471,50.0,35.0,42.5,510,66,614059,490
206,2.0,1.55,9.0,98.0,4.0,177.5,4500.0,1834.0,1707.0,1844.0,1469.0,5.0,2661.0,1560.0,1560.0,10.0,8.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.58640776699,98.0,4.0,176.40776699,4500.0,1834.0,1707.0,1838.75728155,1463.75728155,5.0,2661.0,1560.0,1560.0,10.0,8.0,9.0,206,66,619401,274
1006,2.0,1.425,2.5,76.575,4.0,138.875,4400.0,1680.0,1760.0,1825.0,1261.5,7.5,2720.0,1420.0,1440.0,5.0,0.0,1,1,1,1,1,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.43827037773,77.5348906561,4.0,140.22415507,4400.0,1680.0,1760.65606362,1825.0,1268.66003976,7.5,2720.0,1420.0,1440.0,5.0,0.0,2.5,1006,66,621073,902
527,2.0,1.5,17.5,92.0,4.0,196.25,4255.0,1799.0,1452.0,1737.5,1263.75,5.0,2637.0,1549.0,1520.0,20.0,15.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.50246679317,88.660341556,4.0,189.753320683,4255.0,1799.0,1452.0,1748.5199241,1269.13662239,5.0,2637.0,1549.0,1520.0,20.0,15.0,17.5,527,66,628041,587
148,3.0,2.0,30.0,200.0,4.0,400.0,4730.0,1824.0,1426.0,1996.0,1600.0,5.0,2860.0,1535.0,1578.0,35.0,25.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,200.0,4.0,400.0,4730.0,1824.0,1426.0,1996.0,1600.0,5.0,2860.0,1535.0,1578.0,35.0,25.0,30.0,148,66,649213,112
330,2.0,1.5,9.0,96.0,4.0,155.0,4065.0,1695.0,1525.0,1485.0,1068.0,5.0,2530.0,1480.0,1465.0,10.0,8.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,96.0,4.0,155.0,4065.0,1695.0,1525.0,1497.54545455,1076.36363636,5.0,2530.0,1480.0,1465.0,10.0,8.0,9.0,330,66,651347,151
111,3.0,2.0,42.5,193.0,4.0,400.0,5131.0,1852.0,1502.0,2260.0,1840.0,5.0,2837.0,1580.0,1591.0,50.0,35.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,193.0,4.0,400.0,5131.0,1852.0,1502.0,2260.0,1840.0,5.0,2837.0,1580.0,1591.0,50.0,35.0,42.5,111,66,651782,101
567,2.0,1.7,9.0,104.0,4.0,200.666666667,4620.0,1820.0,1753.33333333,1831.66666667,1439.5,5.0,2750.0,1554.0,1549.0,10.0,8.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.72751322751,103.174603175,4.0,196.631393298,4620.0,1820.0,1751.67548501,1810.54673721,1428.89417989,5.0,2750.0,1554.0,1549.0,10.0,8.0,9.0,567,66,654134,625
100,2.0,1.5,12.5,83.0,4.0,140.0,4280.0,1785.0,1658.0,1645.0,1270.0,5.0,2530.0,1527.0,1533.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,83.0,4.0,140.0,4280.0,1785.0,1658.0,1661.5,1286.5,5.0,2530.0,1527.0,1533.0,15.0,10.0,12.5,100,66,671482,94
365,3.0,2.0,42.5,162.5,4.0,345.0,4818.0,1843.0,1432.0,2062.5,1605.0,5.0,2908.0,1566.0,1549.0,50.0,35.0,1,1,1,1,1,1,1.0,1,2,1,1,1,1,1,1.0,1,1,1.0,3.0,2.0,142.835616438,4.0,323.150684932,4818.0,1843.0,1432.0,2020.98630137,1570.04109589,5.0,2908.0,1566.0,1549.0,50.0,35.0,42.5,365,66,682651,403
51,2.0,1.5,12.5,110.0,4.0,210.0,4451.0,1845.0,1675.0,1890.0,1450.0,5.0,2670.0,1540.0,1540.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,110.0,4.0,210.0,4451.0,1845.0,1675.0,1893.33333333,1453.33333333,5.0,2670.0,1540.0,1540.0,15.0,10.0,12.5,51,66,683364,28
87,2.0,1.5,6.5,82.0,4.0,146.5,4620.0,1710.0,1535.0,1700.0,1210.0,5.0,2750.0,1482.0,1488.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,82.0,4.0,146.5,4620.0,1710.0,1535.0,1700.0,1210.0,5.0,2750.0,1482.0,1488.0,8.0,5.0,6.5,87,66,687270,317
505,2.0,1.42,12.5,107.6,4.0,221.8,4510.0,1852.0,1677.0,1900.0,1478.0,5.0,2650.0,1575.0,1570.0,15.0,10.0,1,1,1,1,3,3,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.44732673267,109.102970297,4.0,226.308910891,4510.0,1852.0,1677.0,1900.0,1485.99009901,5.0,2650.0,1575.0,1570.0,15.0,10.0,12.5,505,66,692703,556
178,3.0,1.55,12.5,96.5,4.0,177.5,4725.0,1802.0,1478.0,1725.0,1350.0,5.0,2700.0,1551.0,1546.0,15.0,10.0,1,1,1,1,1,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.52471910112,96.3483146067,4.0,178.258426966,4725.0,1802.0,1478.0,1730.95505618,1355.95505618,5.0,2700.0,1551.0,1546.0,15.0,10.0,12.5,178,66,693436,187
223,3.0,1.375,12.5,120.5,3.75,209.75,4649.0,1800.0,1416.0,1718.75,1290.75,5.0,2700.0,1547.0,1563.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.45739910314,126.762331839,3.91479820628,216.829596413,4649.0,1800.0,1416.0,1726.16591928,1300.74887892,5.0,2700.0,1547.0,1563.0,15.0,10.0,12.5,223,66,713651,348
240,2.0,1.75,22.5,156.5,4.0,314.0,4652.0,1843.0,1688.5,2065.0,1615.0,5.0,2725.0,1573.0,1585.0,25.0,20.0,1,1,1,1,2,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,1.52083333333,129.458333333,4.0,278.25,4652.0,1843.0,1684.375,1977.91666667,1527.91666667,5.0,2725.0,1573.0,1585.0,25.0,20.0,22.5,240,66,714150,100
471,2.0,1.75,30.0,130.5,4.0,287.5,4609.0,1824.0,1679.0,2088.75,1628.75,5.0,2737.5,1575.5,1571.5,35.0,25.0,1,1,1,1,2,2,3.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,1.73588110403,125.324840764,4.0,279.193205945,4618.84076433,1825.43312102,1678.42675159,2064.41613588,1603.46072187,5.0,2742.61146497,1576.12101911,1571.5477707,35.0,25.0,30.0,471,66,714152,560
169,3.0,1.73333333333,12.5,112.9,4.0,205.666666667,4720.0,1815.0,1465.0,1863.33333333,1449.66666667,5.0,2770.0,1579.0,1589.0,15.0,10.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.77514792899,107.944970414,4.0,187.059171598,4720.0,1815.0,1465.0,1864.08284024,1461.57988166,5.0,2770.0,1579.0,1589.0,15.0,10.0,12.5,169,66,714860,213
210,2.0,1.75,30.0,134.0,3.5,250.0,4565.0,1821.0,1624.0,2065.0,1578.5,5.0,2780.0,1561.0,1562.0,35.0,25.0,1,1,1,1,2,1,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.56666666667,117.133333333,3.13333333333,228.0,4565.0,1821.0,1624.0,2043.0,1557.6,5.0,2780.0,1561.0,1562.0,35.0,25.0,30.0,210,66,732758,252
3809,3.0,1.46666666667,12.5,88.3333333333,4.0,162.0,4587.0,1798.0,1463.0,1693.33333333,1258.33333333,5.0,2640.0,1538.0,1541.0,15.0,10.0,1,1,1,1,3,3,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.49955368863,81.0981885009,4.0,143.25439748,4587.0,1798.0,1463.0,1684.96455763,1249.96455763,5.0,2640.0,1538.0,1541.0,15.0,10.0,12.5,3809,66,735971,3698
252,2.0,1.5,6.5,84.0,4.0,148.0,4465.0,1725.0,1685.0,1835.0,1310.0,6.5,2680.0,1460.0,1470.0,8.0,5.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,84.0,4.0,148.0,4465.0,1725.0,1685.0,1847.85714286,1322.85714286,6.5,2680.0,1460.0,1470.0,8.0,5.0,6.5,252,66,736094,333
732,2.0,1.62,6.5,100.8,4.0,195.7,4738.0,1799.0,1738.0,1934.0,1459.0,6.5,2750.0,1536.4,1531.4,8.0,5.0,1,1,1,1,2,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.55655737705,93.8442622951,4.0,178.586065574,4719.18032787,1789.59016393,1728.7704918,1930.32786885,1447.13114754,6.5,2750.0,1532.09836066,1527.09836066,8.0,5.0,6.5,732,66,739296,870
579,2.0,1.83333333333,22.5,163.666666667,4.0,318.666666667,4667.0,1839.0,1662.0,2185.0,1710.0,5.0,2750.0,1584.0,1588.0,25.0,20.0,1,1,1,1,2,2,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,1.64248704663,138.093264249,4.0,279.352331606,4667.0,1839.0,1660.85492228,2105.56994819,1630.56994819,5.0,2750.0,1584.0,1588.0,25.0,20.0,22.5,579,66,741152,435
592,3.0,1.5,12.5,80.0,4.0,141.0,4544.0,1779.0,1467.0,1640.0,1205.0,5.0,2600.0,1538.0,1539.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.5,80.0,4.0,141.0,4544.0,1779.0,1467.0,1650.13513514,1215.13513514,5.0,2600.0,1538.0,1539.0,15.0,10.0,12.5,592,66,743957,648
646,2.5,1.34,12.5,102.2,3.6,179.6,4451.0,1823.0,1483.0,1718.3,1343.3,5.0,2648.0,1553.0,1544.0,15.0,10.0,2,1,1,1,2,3,3.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.45665634675,1.55526315789,97.1099071207,3.93808049536,165.825077399,4443.80495356,1823.0,1483.0,1710.13003096,1335.13003096,5.0,2648.0,1553.0,1544.0,15.0,10.0,12.5,646,66,745137,859
105,2.0,1.5,12.5,115.0,4.0,215.0,4530.0,1900.0,1700.0,1890.0,1515.0,5.0,2700.0,1601.0,1602.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.5,115.0,4.0,215.0,4530.0,1900.0,1700.0,1903.42857143,1528.42857143,5.0,2700.0,1601.0,1602.0,15.0,10.0,12.5,105,66,750340,105
34,2.0,2.26666666667,17.5,134.666666667,4.0,223.666666667,4705.0,1810.0,1680.0,2135.0,1550.0,5.0,2670.0,1540.0,1540.0,20.0,15.0,1,1,1,1,1,1,2.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,2.31764705882,137.088235294,4.0,228.0,4705.0,1810.0,1680.0,2163.67647059,1563.38235294,5.0,2670.0,1540.0,1540.0,20.0,15.0,17.5,34,66,760412,59
118,3.0,1.6,12.5,93.8,4.0,155.5,4570.0,1775.0,1445.0,1629.0,1254.0,5.0,2700.0,1549.0,1562.0,15.0,10.0,1,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.6,93.8,4.0,155.5,4570.0,1775.0,1445.0,1647.50847458,1272.50847458,5.0,2700.0,1549.0,1562.0,15.0,10.0,12.5,118,66,786351,195
23,3.0,1.5,9.0,79.0,4.0,140.0,4440.0,1700.0,1490.0,1500.0,1100.0,5.0,2550.0,1460.0,1460.0,10.0,8.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.5,79.0,4.0,140.0,4440.0,1700.0,1490.0,1500.0,1096.95652174,5.0,2550.0,1460.0,1460.0,10.0,8.0,9.0,23,66,789290,39
29,2.0,1.5,12.5,73.5,4.0,143.5,4282.0,1706.0,1475.0,1615.0,1135.0,5.0,2603.0,1460.0,1500.0,15.0,10.0,1,1,1,1,2,2,2.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.53103448276,75.8275862069,4.0,147.068965517,4282.0,1706.0,1475.0,1621.20689655,1141.20689655,5.0,2603.0,1460.0,1500.0,15.0,10.0,12.5,29,66,810398,67
159,2.0,1.9,17.5,124.75,4.0,238.75,4415.0,1819.0,1635.0,1947.5,1572.5,5.0,2636.0,1544.5,1544.5,20.0,15.0,1,1,1,1,2,2,2.0,2,2,1,1,1,1,1,1.0,1,1,1.0,2.0,1.46289308176,121.471698113,4.0,248.58490566,4415.0,1819.0,1626.25786164,1844.77987421,1469.77987421,5.0,2636.0,1544.06289308,1544.06289308,20.0,15.0,17.5,159,66,815230,178
219,2.0,2.0,17.5,121.0,4.0,199.0,4450.0,1855.0,1635.0,1980.0,1450.5,5.0,2640.0,1614.0,1615.0,20.0,15.0,1,1,1,1,1,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,121.0,4.0,199.0,4450.0,1855.0,1635.0,1980.0,1467.15068493,5.0,2640.0,1614.0,1615.0,20.0,15.0,17.5,219,66,819061,312
19,2.0,1.8,12.5,130.0,4.0,245.0,4748.0,1933.0,1697.0,2162.0,1787.0,5.0,2850.0,1641.0,1642.0,15.0,10.0,1,1,1,1,1,1,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.8,130.0,4.0,245.0,4748.0,1933.0,1697.0,2162.0,1787.0,5.0,2850.0,1641.0,1642.0,15.0,10.0,12.5,19,66,842246,260
186,2.0,2.0,30.0,186.0,4.0,400.0,4812.0,1903.0,1680.0,2325.0,1840.0,5.0,2857.0,1645.0,1645.0,35.0,25.0,1,1,1,1,1,1,1.0,1,2,1,1,1,1,1,1.0,1,1,1.0,2.0,2.0,179.752688172,4.0,400.0,4812.0,1903.0,1680.0,2280.37634409,1799.83870968,5.0,2857.0,1645.0,1645.0,35.0,25.0,30.0,186,66,851857,196
138,3.0,1.8,12.5,100.0,4.0,169.0,4664.0,1750.0,1505.0,1675.0,1263.0,5.0,2650.0,1500.0,1485.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.8,100.0,4.0,169.0,4664.0,1750.0,1505.0,1683.84057971,1273.60869565,5.0,2650.0,1500.0,1485.0,15.0,10.0,12.5,138,66,854079,113
115,2.0,1.33333333333,12.5,89.3333333333,3.66666666667,156.666666667,4314.0,1809.0,1624.0,1680.66666667,1248.66666667,5.0,2585.0,1526.0,1536.0,15.0,10.0,1,1,1,1,3,2,2.0,2,1,1,1,1,1,1,1.0,1,1,1.0,2.0,1.47391304348,88.2086956522,3.94782608696,151.043478261,4314.0,1809.0,1624.0,1681.75652174,1249.75652174,5.0,2585.0,1526.0,1536.0,15.0,10.0,12.5,115,66,854548,64
200,3.0,1.5,12.5,124.0,4.0,250.0,4671.0,1835.0,1464.0,1715.0,1265.0,5.0,2715.0,1562.0,1571.0,15.0,10.0,1,1,1,1,2,2,1.0,1,1,1,1,1,1,1,1.0,1,1,1.0,3.0,1.5,124.0,4.0,250.0,4671.0,1835.0,1464.0,1719.25,1269.25,5.0,2715.0,1562.0,1571.0,15.0,10.0,12.5,200,66,861459,207
